transaction_id_public,day_id_public,month,weekday,hour,service_interval,basket_value_ron,item_lines,distinct_products,total_quantity,item_level_value_ron,multi_product_basket,value_difference_ron
T029767,D0742,2026-06,Monday,14,Lunch (12-15),242.30,8,8,14.00,242.30,1,0.00
T029768,D0742,2026-06,Monday,14,Lunch (12-15),44.90,3,3,3.00,44.90,1,0.00
T029769,D0742,2026-06,Monday,14,Lunch (12-15),88.60,7,7,7.00,88.60,1,0.00
T029770,D0742,2026-06,Monday,14,Lunch (12-15),60.60,5,5,7.00,60.60,1,0.00
T029771,D0742,2026-06,Monday,15,Lunch (12-15),9.90,1,1,1.00,9.90,0,0.00
T029772,D0742,2026-06,Monday,15,Lunch (12-15),194.80,8,8,14.00,194.80,1,0.00
T029773,D0742,2026-06,Monday,15,Lunch (12-15),38.40,3,3,4.00,38.40,1,0.00
T029774,D0742,2026-06,Monday,15,Lunch (12-15),125.40,6,6,13.00,125.40,1,0.00
T029775,D0742,2026-06,Monday,15,Lunch (12-15),23.50,2,2,2.00,23.50,1,0.00
T029776,D0742,2026-06,Monday,16,Afternoon (16-18),95.80,4,4,12.00,95.80,1,0.00
T029777,D0742,2026-06,Monday,16,Afternoon (16-18),106.70,5,5,5.00,106.70,1,0.00
T029778,D0742,2026-06,Monday,17,Afternoon (16-18),10.50,1,1,1.00,10.50,0,0.00
T029779,D0742,2026-06,Monday,17,Afternoon (16-18),29.50,2,2,2.00,29.50,1,0.00
T029780,D0742,2026-06,Monday,17,Afternoon (16-18),10.50,1,1,1.00,10.50,0,0.00
T029781,D0742,2026-06,Monday,17,Afternoon (16-18),29.40,2,2,2.00,29.40,1,0.00
T029782,D0742,2026-06,Monday,18,Afternoon (16-18),99.00,1,1,1.00,99.00,0,0.00
T029783,D0742,2026-06,Monday,18,Afternoon (16-18),572.80,14,14,25.00,572.80,1,0.00
T029784,D0742,2026-06,Monday,18,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T029785,D0742,2026-06,Monday,19,Dinner (19-21),245.60,3,3,15.00,245.60,1,0.00
T029786,D0742,2026-06,Monday,19,Dinner (19-21),99.00,1,1,1.00,99.00,0,0.00
T029787,D0742,2026-06,Monday,19,Dinner (19-21),19.00,1,1,2.00,19.00,0,0.00
T029788,D0742,2026-06,Monday,19,Dinner (19-21),41.00,2,2,3.00,41.00,1,0.00
T029789,D0742,2026-06,Monday,19,Dinner (19-21),148.20,5,5,15.00,148.20,1,-0.00
T029790,D0742,2026-06,Monday,19,Dinner (19-21),245.30,8,8,13.00,245.30,1,0.00
T029791,D0742,2026-06,Monday,19,Dinner (19-21),195.50,6,6,18.00,195.50,1,0.00
T029792,D0742,2026-06,Monday,19,Dinner (19-21),35.80,1,1,2.00,35.80,0,0.00
T029793,D0742,2026-06,Monday,19,Dinner (19-21),140.20,5,5,8.00,140.20,1,0.00
T029794,D0742,2026-06,Monday,20,Dinner (19-21),11.00,1,1,1.00,11.00,0,0.00
T029795,D0742,2026-06,Monday,20,Dinner (19-21),102.50,3,3,5.00,102.50,1,0.00
T029796,D0742,2026-06,Monday,20,Dinner (19-21),41.70,1,1,3.00,41.70,0,0.00
T029797,D0742,2026-06,Monday,20,Dinner (19-21),237.30,2,2,17.00,237.30,1,0.00
T029798,D0742,2026-06,Monday,20,Dinner (19-21),155.05,14,14,16.00,155.05,1,0.00
T029799,D0742,2026-06,Monday,20,Dinner (19-21),271.60,6,6,28.00,271.60,1,0.00
T029800,D0742,2026-06,Monday,20,Dinner (19-21),81.60,3,3,4.00,81.60,1,0.00
T029801,D0742,2026-06,Monday,20,Dinner (19-21),117.60,3,3,6.00,117.60,1,0.00
T029802,D0742,2026-06,Monday,20,Dinner (19-21),10.50,1,1,1.00,10.50,0,0.00
T029803,D0742,2026-06,Monday,20,Dinner (19-21),27.80,1,1,2.00,27.80,0,0.00
T029804,D0742,2026-06,Monday,20,Dinner (19-21),28.80,2,2,2.00,28.80,1,0.00
T029805,D0742,2026-06,Monday,20,Dinner (19-21),352.20,12,12,18.00,352.20,1,0.00
T029806,D0742,2026-06,Monday,20,Dinner (19-21),37.40,2,2,2.00,37.40,1,0.00
T029807,D0742,2026-06,Monday,21,Dinner (19-21),59.80,3,3,4.00,59.80,1,0.00
T029808,D0742,2026-06,Monday,21,Dinner (19-21),56.30,4,4,4.00,56.30,1,0.00
T029809,D0742,2026-06,Monday,21,Dinner (19-21),23.90,1,1,1.00,23.90,0,0.00
T029810,D0742,2026-06,Monday,21,Dinner (19-21),15.00,1,1,2.00,15.00,0,0.00
T029811,D0742,2026-06,Monday,21,Dinner (19-21),26.80,2,2,2.00,26.80,1,0.00
T029812,D0742,2026-06,Monday,21,Dinner (19-21),110.00,6,6,7.00,110.00,1,0.00
T029813,D0742,2026-06,Monday,21,Dinner (19-21),52.80,4,4,4.00,52.80,1,0.00
T029814,D0742,2026-06,Monday,21,Dinner (19-21),10.50,1,1,1.00,10.50,0,0.00
T029815,D0742,2026-06,Monday,21,Dinner (19-21),10.50,1,1,1.00,10.50,0,0.00
T029816,D0742,2026-06,Monday,21,Dinner (19-21),73.90,3,3,4.00,73.90,1,0.00
T029817,D0742,2026-06,Monday,21,Dinner (19-21),68.70,2,2,5.00,68.70,1,0.00
T029818,D0742,2026-06,Monday,22,Late evening (22-23),7.50,1,1,1.00,7.50,0,0.00
T029819,D0742,2026-06,Monday,22,Late evening (22-23),11.00,1,1,1.00,11.00,0,0.00
T029820,D0742,2026-06,Monday,22,Late evening (22-23),0.10,1,1,1.00,0.10,0,0.00
T029821,D0742,2026-06,Monday,22,Late evening (22-23),20.40,2,2,2.00,20.40,1,0.00
T029822,D0742,2026-06,Monday,22,Late evening (22-23),33.80,2,2,2.00,33.80,1,0.00
T029823,D0742,2026-06,Monday,22,Late evening (22-23),43.30,3,3,3.00,43.30,1,0.00
T029824,D0742,2026-06,Monday,22,Late evening (22-23),184.30,5,5,15.00,184.30,1,0.00
T029825,D0742,2026-06,Monday,22,Late evening (22-23),16.90,3,3,3.00,16.90,1,0.00
T029826,D0742,2026-06,Monday,22,Late evening (22-23),567.10,7,7,39.00,567.10,1,0.00
T029827,D0742,2026-06,Monday,22,Late evening (22-23),157.60,4,4,10.00,157.60,1,0.00
T029828,D0743,2026-06,Tuesday,12,Lunch (12-15),101.40,5,5,8.00,101.40,1,0.00
T029829,D0743,2026-06,Tuesday,12,Lunch (12-15),11.00,1,1,1.00,11.00,0,0.00
T029830,D0743,2026-06,Tuesday,12,Lunch (12-15),12.90,1,1,1.00,12.90,0,0.00
T029831,D0743,2026-06,Tuesday,13,Lunch (12-15),41.30,2,2,3.00,41.30,1,0.00
T029832,D0743,2026-06,Tuesday,13,Lunch (12-15),45.50,2,2,3.00,45.50,1,0.00
T029833,D0743,2026-06,Tuesday,13,Lunch (12-15),38.70,3,3,3.00,38.70,1,0.00
T029834,D0743,2026-06,Tuesday,13,Lunch (12-15),42.40,2,2,4.00,42.40,1,0.00
T029835,D0743,2026-06,Tuesday,14,Lunch (12-15),19.00,1,1,2.00,19.00,0,0.00
T029836,D0743,2026-06,Tuesday,14,Lunch (12-15),19.00,1,1,2.00,19.00,0,0.00
T029837,D0743,2026-06,Tuesday,14,Lunch (12-15),152.60,7,7,10.00,152.60,1,0.00
T029838,D0743,2026-06,Tuesday,14,Lunch (12-15),151.60,6,6,10.00,151.60,1,0.00
T029839,D0743,2026-06,Tuesday,14,Lunch (12-15),107.60,6,6,8.00,107.60,1,0.00
T029840,D0743,2026-06,Tuesday,14,Lunch (12-15),12.00,1,1,24.00,12.00,0,0.00
T029841,D0743,2026-06,Tuesday,14,Lunch (12-15),28.50,1,1,3.00,28.50,0,0.00
T029842,D0743,2026-06,Tuesday,14,Lunch (12-15),19.00,1,1,2.00,19.00,0,0.00
T029843,D0743,2026-06,Tuesday,14,Lunch (12-15),12.90,1,1,1.00,12.90,0,0.00
T029844,D0743,2026-06,Tuesday,14,Lunch (12-15),258.20,11,11,16.00,258.20,1,0.00
T029845,D0743,2026-06,Tuesday,14,Lunch (12-15),65.20,4,4,5.00,65.20,1,0.00
T029846,D0743,2026-06,Tuesday,14,Lunch (12-15),32.40,2,2,2.00,32.40,1,0.00
T029847,D0743,2026-06,Tuesday,15,Lunch (12-15),143.30,6,6,12.00,143.30,1,0.00
T029848,D0743,2026-06,Tuesday,15,Lunch (12-15),76.60,7,7,7.00,76.60,1,0.00
T029849,D0743,2026-06,Tuesday,15,Lunch (12-15),160.00,9,9,12.00,160.00,1,0.00
T029850,D0743,2026-06,Tuesday,15,Lunch (12-15),13.50,1,1,1.00,13.50,0,0.00
T029851,D0743,2026-06,Tuesday,15,Lunch (12-15),43.70,3,3,3.00,43.70,1,0.00
T029852,D0743,2026-06,Tuesday,16,Afternoon (16-18),63.50,2,2,3.00,63.50,1,0.00
T029853,D0743,2026-06,Tuesday,16,Afternoon (16-18),140.70,6,6,7.00,140.70,1,0.00
T029854,D0743,2026-06,Tuesday,17,Afternoon (16-18),62.00,2,2,5.00,62.00,1,0.00
T029855,D0743,2026-06,Tuesday,17,Afternoon (16-18),60.20,4,4,4.00,60.20,1,0.00
T029856,D0743,2026-06,Tuesday,17,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T029857,D0743,2026-06,Tuesday,17,Afternoon (16-18),58.50,2,2,7.00,58.50,1,0.00
T029858,D0743,2026-06,Tuesday,18,Afternoon (16-18),83.10,5,5,7.00,83.10,1,0.00
T029859,D0743,2026-06,Tuesday,18,Afternoon (16-18),363.20,15,15,29.00,363.20,1,0.00
T029860,D0743,2026-06,Tuesday,18,Afternoon (16-18),75.50,4,4,5.00,75.50,1,0.00
T029861,D0743,2026-06,Tuesday,19,Dinner (19-21),41.80,3,3,3.00,41.80,1,0.00
T029862,D0743,2026-06,Tuesday,19,Dinner (19-21),12.00,1,1,1.00,12.00,0,0.00
T029863,D0743,2026-06,Tuesday,19,Dinner (19-21),87.40,5,5,5.00,87.40,1,0.00
T029864,D0743,2026-06,Tuesday,20,Dinner (19-21),139.70,4,4,5.00,139.70,1,0.00
T029865,D0743,2026-06,Tuesday,20,Dinner (19-21),49.00,2,2,4.00,49.00,1,0.00
T029866,D0743,2026-06,Tuesday,20,Dinner (19-21),176.40,4,4,18.00,176.40,1,0.00
T029867,D0743,2026-06,Tuesday,20,Dinner (19-21),157.20,6,6,8.00,157.20,1,0.00
T029868,D0743,2026-06,Tuesday,20,Dinner (19-21),97.20,5,5,6.00,97.20,1,0.00
T029869,D0743,2026-06,Tuesday,20,Dinner (19-21),93.80,6,6,6.00,93.80,1,0.00
T029870,D0743,2026-06,Tuesday,20,Dinner (19-21),12.00,1,1,1.00,12.00,0,0.00
T029871,D0743,2026-06,Tuesday,20,Dinner (19-21),279.10,8,8,21.00,279.10,1,0.00
T029872,D0743,2026-06,Tuesday,21,Dinner (19-21),183.40,3,3,17.00,183.40,1,0.00
T029873,D0743,2026-06,Tuesday,21,Dinner (19-21),157.10,8,8,8.00,157.10,1,0.00
T029874,D0743,2026-06,Tuesday,21,Dinner (19-21),79.10,5,5,6.00,79.10,1,0.00
T029875,D0743,2026-06,Tuesday,21,Dinner (19-21),190.20,6,6,9.00,190.20,1,0.00
T029876,D0743,2026-06,Tuesday,22,Late evening (22-23),69.60,5,5,5.00,69.60,1,0.00
T029877,D0743,2026-06,Tuesday,22,Late evening (22-23),19.00,1,1,2.00,19.00,0,0.00
T029878,D0743,2026-06,Tuesday,22,Late evening (22-23),333.20,12,12,26.00,333.20,1,0.00
T029879,D0743,2026-06,Tuesday,22,Late evening (22-23),19.00,1,1,2.00,19.00,0,0.00
T029880,D0743,2026-06,Tuesday,22,Late evening (22-23),38.00,1,1,4.00,38.00,0,0.00
T029881,D0743,2026-06,Tuesday,22,Late evening (22-23),311.10,4,4,10.00,311.10,1,0.00
T029882,D0743,2026-06,Tuesday,22,Late evening (22-23),98.90,4,4,6.00,98.90,1,0.00
T029883,D0743,2026-06,Tuesday,22,Late evening (22-23),12.00,1,1,1.00,12.00,0,0.00
T029884,D0743,2026-06,Tuesday,22,Late evening (22-23),194.60,1,1,14.00,194.60,0,0.00
T029885,D0743,2026-06,Tuesday,22,Late evening (22-23),135.30,4,4,9.00,135.30,1,0.00
T029886,D0743,2026-06,Tuesday,22,Late evening (22-23),332.80,7,7,36.00,332.80,1,0.00
T029887,D0744,2026-06,Wednesday,12,Lunch (12-15),76.20,5,5,6.00,76.20,1,0.00
T029888,D0744,2026-06,Wednesday,12,Lunch (12-15),111.30,3,3,7.00,111.30,1,0.00
T029889,D0744,2026-06,Wednesday,12,Lunch (12-15),36.90,2,2,2.00,36.90,1,0.00
T029890,D0744,2026-06,Wednesday,12,Lunch (12-15),13.90,1,1,1.00,13.90,0,0.00
T029891,D0744,2026-06,Wednesday,12,Lunch (12-15),1588.50,15,15,67.00,1588.50,1,0.00
T029892,D0744,2026-06,Wednesday,13,Lunch (12-15),9.50,1,1,1.00,9.50,0,0.00
T029893,D0744,2026-06,Wednesday,13,Lunch (12-15),24.90,1,1,1.00,24.90,0,0.00
T029894,D0744,2026-06,Wednesday,13,Lunch (12-15),56.80,2,2,2.00,56.80,1,0.00
T029895,D0744,2026-06,Wednesday,13,Lunch (12-15),19.00,1,1,2.00,19.00,0,0.00
T029896,D0744,2026-06,Wednesday,14,Lunch (12-15),25.40,2,2,2.00,25.40,1,0.00
T029897,D0744,2026-06,Wednesday,14,Lunch (12-15),83.40,1,1,6.00,83.40,0,0.00
T029898,D0744,2026-06,Wednesday,15,Lunch (12-15),91.80,2,2,3.00,91.80,1,0.00
T029899,D0744,2026-06,Wednesday,15,Lunch (12-15),44.50,3,3,4.00,44.50,1,0.00
T029900,D0744,2026-06,Wednesday,15,Lunch (12-15),33.40,3,3,4.00,33.40,1,0.00
T029901,D0744,2026-06,Wednesday,16,Afternoon (16-18),76.60,7,7,7.00,76.60,1,0.00
T029902,D0744,2026-06,Wednesday,16,Afternoon (16-18),39.90,2,2,3.00,39.90,1,0.00
T029903,D0744,2026-06,Wednesday,16,Afternoon (16-18),50.00,2,2,4.00,50.00,1,0.00
T029904,D0744,2026-06,Wednesday,16,Afternoon (16-18),132.00,1,1,12.00,132.00,0,0.00
T029905,D0744,2026-06,Wednesday,16,Afternoon (16-18),93.70,6,6,6.00,93.70,1,0.00
T029906,D0744,2026-06,Wednesday,16,Afternoon (16-18),40.00,2,2,2.00,40.00,1,0.00
T029907,D0744,2026-06,Wednesday,16,Afternoon (16-18),13.50,1,1,1.00,13.50,0,0.00
T029908,D0744,2026-06,Wednesday,17,Afternoon (16-18),43.00,4,4,6.00,43.00,1,0.00
T029909,D0744,2026-06,Wednesday,17,Afternoon (16-18),7.50,1,1,1.00,7.50,0,0.00
T029910,D0744,2026-06,Wednesday,17,Afternoon (16-18),90.00,1,1,2.00,90.00,0,0.00
T029911,D0744,2026-06,Wednesday,18,Afternoon (16-18),44.30,3,3,3.00,44.30,1,0.00
T029912,D0744,2026-06,Wednesday,18,Afternoon (16-18),85.50,1,1,9.00,85.50,0,0.00
T029913,D0744,2026-06,Wednesday,18,Afternoon (16-18),274.40,10,10,13.00,274.40,1,0.00
T029914,D0744,2026-06,Wednesday,18,Afternoon (16-18),76.80,2,2,3.00,76.80,1,0.00
T029915,D0744,2026-06,Wednesday,18,Afternoon (16-18),193.70,9,9,10.00,193.70,1,0.00
T029916,D0744,2026-06,Wednesday,18,Afternoon (16-18),57.00,2,2,4.00,57.00,1,0.00
T029917,D0744,2026-06,Wednesday,18,Afternoon (16-18),313.60,7,7,13.00,313.60,1,0.00
T029918,D0744,2026-06,Wednesday,18,Afternoon (16-18),168.40,5,5,14.00,168.40,1,0.00
T029919,D0744,2026-06,Wednesday,18,Afternoon (16-18),257.50,6,6,7.00,257.50,1,0.00
T029920,D0744,2026-06,Wednesday,18,Afternoon (16-18),163.40,6,6,8.00,163.40,1,0.00
T029921,D0744,2026-06,Wednesday,19,Dinner (19-21),9.50,1,1,1.00,9.50,0,0.00
T029922,D0744,2026-06,Wednesday,19,Dinner (19-21),22.00,1,1,2.00,22.00,0,0.00
T029923,D0744,2026-06,Wednesday,19,Dinner (19-21),22.50,1,1,3.00,22.50,0,0.00
T029924,D0744,2026-06,Wednesday,19,Dinner (19-21),33.00,1,1,3.00,33.00,0,0.00
T029925,D0744,2026-06,Wednesday,19,Dinner (19-21),21.40,2,2,2.00,21.40,1,0.00
T029926,D0744,2026-06,Wednesday,19,Dinner (19-21),248.00,7,7,25.00,248.00,1,0.00
T029927,D0744,2026-06,Wednesday,19,Dinner (19-21),130.20,3,3,5.00,130.20,1,0.00
T029928,D0744,2026-06,Wednesday,19,Dinner (19-21),54.90,2,2,2.00,54.90,1,0.00
T029929,D0744,2026-06,Wednesday,19,Dinner (19-21),58.90,2,2,2.00,58.90,1,0.00
T029930,D0744,2026-06,Wednesday,20,Dinner (19-21),96.20,5,5,7.00,96.20,1,0.00
T029931,D0744,2026-06,Wednesday,20,Dinner (19-21),147.90,7,7,8.00,147.90,1,0.00
T029932,D0744,2026-06,Wednesday,20,Dinner (19-21),101.60,3,3,8.00,101.60,1,0.00
T029933,D0744,2026-06,Wednesday,20,Dinner (19-21),262.90,3,3,29.00,262.90,1,0.00
T029934,D0744,2026-06,Wednesday,20,Dinner (19-21),112.20,4,4,8.00,112.20,1,0.00
T029935,D0744,2026-06,Wednesday,20,Dinner (19-21),103.10,6,6,6.00,103.10,1,0.00
T029936,D0744,2026-06,Wednesday,20,Dinner (19-21),121.40,7,7,8.00,121.40,1,0.00
T029937,D0744,2026-06,Wednesday,20,Dinner (19-21),284.90,4,4,18.00,284.90,1,0.00
T029938,D0744,2026-06,Wednesday,21,Dinner (19-21),126.20,7,7,12.00,126.20,1,0.00
T029939,D0744,2026-06,Wednesday,21,Dinner (19-21),46.50,4,4,5.00,46.50,1,0.00
T029940,D0744,2026-06,Wednesday,21,Dinner (19-21),71.80,4,4,4.00,71.80,1,0.00
T029941,D0744,2026-06,Wednesday,21,Dinner (19-21),173.80,7,7,16.00,173.80,1,0.00
T029942,D0744,2026-06,Wednesday,21,Dinner (19-21),293.20,6,6,19.00,293.20,1,0.00
T029943,D0744,2026-06,Wednesday,21,Dinner (19-21),292.30,13,13,20.00,292.30,1,0.00
T029944,D0744,2026-06,Wednesday,21,Dinner (19-21),83.90,2,2,7.00,83.90,1,0.00
T029945,D0744,2026-06,Wednesday,21,Dinner (19-21),1181.40,21,21,86.00,1181.40,1,0.00
T029946,D0744,2026-06,Wednesday,22,Late evening (22-23),117.30,6,6,13.00,117.30,1,0.00
T029947,D0744,2026-06,Wednesday,22,Late evening (22-23),7.50,1,1,1.00,7.50,0,0.00
T029948,D0744,2026-06,Wednesday,22,Late evening (22-23),537.20,13,13,27.00,537.20,1,0.00
T029949,D0744,2026-06,Wednesday,22,Late evening (22-23),35.90,2,2,3.00,35.90,1,0.00
T029950,D0744,2026-06,Wednesday,22,Late evening (22-23),60.20,5,5,6.00,60.20,1,0.00
T029951,D0744,2026-06,Wednesday,22,Late evening (22-23),11.00,1,1,1.00,11.00,0,0.00
T029952,D0744,2026-06,Wednesday,22,Late evening (22-23),379.40,10,10,33.00,379.40,1,0.00
T029953,D0744,2026-06,Wednesday,22,Late evening (22-23),106.40,5,5,5.00,106.40,1,0.00
T029954,D0744,2026-06,Wednesday,22,Late evening (22-23),121.00,1,1,11.00,121.00,0,0.00
T029955,D0744,2026-06,Wednesday,22,Late evening (22-23),166.00,3,3,12.00,166.00,1,0.00
T029956,D0744,2026-06,Wednesday,22,Late evening (22-23),146.00,3,3,8.00,146.00,1,0.00
T029957,D0744,2026-06,Wednesday,22,Late evening (22-23),159.90,8,8,11.00,159.90,1,0.00
T029958,D0745,2026-06,Thursday,12,Lunch (12-15),24.90,1,1,1.00,24.90,0,0.00
T029959,D0745,2026-06,Thursday,12,Lunch (12-15),49.80,4,4,4.00,49.80,1,0.00
T029960,D0745,2026-06,Thursday,12,Lunch (12-15),65.60,4,4,4.00,65.60,1,0.00
T029961,D0745,2026-06,Thursday,12,Lunch (12-15),134.60,7,7,12.00,134.60,1,0.00
T029962,D0745,2026-06,Thursday,13,Lunch (12-15),39.50,2,2,3.00,39.50,1,0.00
T029963,D0745,2026-06,Thursday,13,Lunch (12-15),17.90,1,1,1.00,17.90,0,0.00
T029964,D0745,2026-06,Thursday,13,Lunch (12-15),164.20,8,8,11.00,164.20,1,0.00
T029965,D0745,2026-06,Thursday,13,Lunch (12-15),32.50,2,2,3.00,32.50,1,0.00
T029966,D0745,2026-06,Thursday,15,Lunch (12-15),43.30,3,3,3.00,43.30,1,0.00
T029967,D0745,2026-06,Thursday,15,Lunch (12-15),22.00,1,1,2.00,22.00,0,0.00
T029968,D0745,2026-06,Thursday,15,Lunch (12-15),133.60,6,6,6.00,133.60,1,0.00
T029969,D0745,2026-06,Thursday,16,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T029970,D0745,2026-06,Thursday,16,Afternoon (16-18),61.50,2,2,4.00,61.50,1,0.00
T029971,D0745,2026-06,Thursday,17,Afternoon (16-18),91.50,5,5,5.00,91.50,1,0.00
T029972,D0745,2026-06,Thursday,17,Afternoon (16-18),81.60,7,7,7.00,81.60,1,0.00
T029973,D0745,2026-06,Thursday,17,Afternoon (16-18),11.00,1,1,1.00,11.00,0,0.00
T029974,D0745,2026-06,Thursday,17,Afternoon (16-18),81.00,2,2,6.00,81.00,1,0.00
T029975,D0745,2026-06,Thursday,18,Afternoon (16-18),52.70,2,2,3.00,52.70,1,0.00
T029976,D0745,2026-06,Thursday,18,Afternoon (16-18),72.40,3,3,6.00,72.40,1,0.00
T029977,D0745,2026-06,Thursday,19,Dinner (19-21),78.60,4,4,4.00,78.60,1,0.00
T029978,D0745,2026-06,Thursday,20,Dinner (19-21),71.00,2,2,5.00,71.00,1,0.00
T029979,D0745,2026-06,Thursday,20,Dinner (19-21),57.30,3,3,4.00,57.30,1,0.00
T029980,D0745,2026-06,Thursday,20,Dinner (19-21),284.90,8,8,24.00,284.90,1,0.00
T029981,D0745,2026-06,Thursday,20,Dinner (19-21),112.80,5,5,6.00,112.80,1,0.00
T029982,D0745,2026-06,Thursday,20,Dinner (19-21),23.50,2,2,2.00,23.50,1,0.00
T029983,D0745,2026-06,Thursday,20,Dinner (19-21),301.70,11,11,17.00,301.70,1,0.00
T029984,D0745,2026-06,Thursday,20,Dinner (19-21),60.30,4,4,6.00,60.30,1,0.00
T029985,D0745,2026-06,Thursday,20,Dinner (19-21),315.00,13,13,19.00,315.00,1,0.00
T029986,D0745,2026-06,Thursday,21,Dinner (19-21),79.50,5,5,8.00,79.50,1,0.00
T029987,D0745,2026-06,Thursday,21,Dinner (19-21),44.00,1,1,4.00,44.00,0,0.00
T029988,D0745,2026-06,Thursday,21,Dinner (19-21),120.00,4,4,5.00,120.00,1,0.00
T029989,D0745,2026-06,Thursday,21,Dinner (19-21),243.10,7,7,18.00,243.10,1,0.00
T029990,D0745,2026-06,Thursday,21,Dinner (19-21),160.00,9,9,9.00,160.00,1,0.00
T029991,D0745,2026-06,Thursday,21,Dinner (19-21),207.50,13,13,13.00,207.50,1,0.00
T029992,D0745,2026-06,Thursday,21,Dinner (19-21),456.50,13,13,42.00,456.50,1,0.00
T029993,D0745,2026-06,Thursday,21,Dinner (19-21),189.70,4,4,19.00,189.70,1,-0.00
T029994,D0745,2026-06,Thursday,22,Late evening (22-23),194.10,9,9,15.00,194.10,1,0.00
T029995,D0745,2026-06,Thursday,22,Late evening (22-23),116.90,5,5,5.00,116.90,1,0.00
T029996,D0745,2026-06,Thursday,22,Late evening (22-23),24.90,1,1,1.00,24.90,0,0.00
T029997,D0745,2026-06,Thursday,22,Late evening (22-23),140.90,3,3,4.00,140.90,1,0.00
T029998,D0745,2026-06,Thursday,22,Late evening (22-23),11.00,1,1,1.00,11.00,0,0.00
T029999,D0745,2026-06,Thursday,22,Late evening (22-23),143.00,2,2,10.00,143.00,1,0.00
T030000,D0745,2026-06,Thursday,22,Late evening (22-23),148.00,3,3,16.00,148.00,1,0.00
T030001,D0745,2026-06,Thursday,22,Late evening (22-23),40.00,2,2,2.00,40.00,1,0.00
T030002,D0745,2026-06,Thursday,22,Late evening (22-23),22.00,1,1,2.00,22.00,0,0.00
T030003,D0745,2026-06,Thursday,23,Late evening (22-23),855.70,8,8,60.00,855.70,1,0.00
T030004,D0745,2026-06,Thursday,23,Late evening (22-23),21.00,2,2,2.00,21.00,1,0.00
T030005,D0745,2026-06,Thursday,23,Late evening (22-23),337.60,2,2,24.00,337.60,1,0.00
T030006,D0745,2026-06,Thursday,23,Late evening (22-23),670.50,11,11,53.00,670.50,1,0.00
T030007,D0746,2026-06,Friday,12,Lunch (12-15),1102.00,5,5,58.00,1102.00,1,0.00
T030008,D0746,2026-06,Friday,13,Lunch (12-15),146.10,8,8,9.00,146.10,1,0.00
T030009,D0746,2026-06,Friday,13,Lunch (12-15),28.00,1,1,2.00,28.00,0,0.00
T030010,D0746,2026-06,Friday,13,Lunch (12-15),1444.00,5,5,76.00,1444.00,1,0.00
T030011,D0746,2026-06,Friday,13,Lunch (12-15),59.50,2,2,2.00,59.50,1,0.00
T030012,D0746,2026-06,Friday,13,Lunch (12-15),47.50,2,2,2.00,47.50,1,0.00
T030013,D0746,2026-06,Friday,13,Lunch (12-15),40.00,2,2,2.00,40.00,1,0.00
T030014,D0746,2026-06,Friday,13,Lunch (12-15),50.90,2,2,2.00,50.90,1,0.00
T030015,D0746,2026-06,Friday,13,Lunch (12-15),42.00,2,2,2.00,42.00,1,0.00
T030016,D0746,2026-06,Friday,13,Lunch (12-15),42.00,2,2,2.00,42.00,1,0.00
T030017,D0746,2026-06,Friday,14,Lunch (12-15),69.90,3,3,8.00,69.90,1,0.00
T030018,D0746,2026-06,Friday,14,Lunch (12-15),43.70,3,3,3.00,43.70,1,0.00
T030019,D0746,2026-06,Friday,15,Lunch (12-15),131.90,6,6,6.00,131.90,1,0.00
